Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,204433,2.841,6264.803,6289.0
find,1,52704120,0.016,833.046,6293.0
find,1,52651817,2.858,835.771,6288.0
find,1,52662337,1.871,834.584,6306.0
find,1,52666146,0.075,832.831,6287.0
insert,0,28345727,2.34,3224.828,6285.0
insert,0,28230146,0.046,3236.304,6289.0
insert,0,28363516,0.062,3224.034,6290.0
