Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,204314,0.477,6264.779,6282.0
find,0,206744,2.854,6265.254,6295.0
find,1,52714822,0.017,834.579,6299.0
find,1,52715986,0.017,833.603,6281.0
find,1,52676592,0.078,832.798,6281.0
find,1,52684991,0.643,833.76,6283.0
insert,0,25641778,2.181,3211.669,6288.0
insert,0,25683703,2.211,3211.857,6310.0
