Type of thread,Thread Id,Number of Operations,Number of Entries,Total Time,Worst Case Time
find,0,23987739,0,0.06,5612.905
find,0,24074106,0,0.071,5619.516
find,1,24257594,0,1.724,5570.318
insert,0,25389764,25389764,0.149,1038.366
insert,0,25400148,25400148,0.051,1037.843
insert,1,25715966,25715966,0.027,943.728
insert,1,24913342,24913342,0.054,1107.073
new,1,25120771,25120771,0.072,939.15
