Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,1,202308,0.4,6265.011,6286.0
insert,0,28390914,0.329,3226.009,6291.0
insert,0,28388904,0.16,3226.582,6288.0
insert,0,28402955,2.95,3230.786,6321.0
insert,0,28398626,2.885,3230.448,6285.0
insert,1,28378892,2.91,3224.649,6284.0
insert,1,28389608,4.654,3223.345,6283.0
insert,1,28372011,2.991,3226.4,6286.0
