Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,1,202590,0.546,6266.054,6285.0
find,1,204619,2.544,6265.313,6303.0
find,1,205437,3.036,6265.924,6274.0
insert,0,28341415,2.869,3224.415,6297.0
insert,0,28345745,0.361,3222.752,6281.0
insert,0,28361724,2.759,3225.606,6309.0
insert,0,28372661,2.809,3223.313,6298.0
insert,1,28307179,5.234,3228.973,6278.0
