Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,204277,4.686,6264.659,6278.0
find,0,203063,1.77,6266.241,6289.0
insert,0,28359741,2.901,3228.562,6291.0
insert,0,28406027,2.953,3229.341,6292.0
insert,1,28351474,1.542,3219.098,6306.0
insert,1,28389350,0.036,3220.044,6298.0
insert,1,28380157,0.081,3218.803,6281.0
insert,1,28390383,2.886,3222.229,6284.0
