Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,204453,4.873,6265.573,6278.0
find,1,201918,3.03,6264.527,6287.0
insert,0,28370815,2.864,3228.25,6290.0
insert,0,28381278,2.904,3229.692,6294.0
insert,0,28374630,1.802,3228.293,6295.0
insert,1,28371917,2.184,3219.364,6279.0
insert,1,28379385,2.962,3224.135,6291.0
insert,1,28372590,2.943,3218.967,6309.0
