Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,204986,2.892,6264.447,6289.0
find,0,203329,4.778,6265.399,6275.0
find,1,204266,2.969,6265.525,6302.0
find,1,203745,1.873,6265.153,6299.0
insert,0,28260594,2.904,3217.787,6287.0
insert,0,28286583,0.063,3216.029,6283.0
insert,1,28353658,0.052,3218.172,6266.0
insert,1,28372548,2.952,3221.232,6316.0
