Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,412052,2.732,12531.875,12568.0
find,0,402343,0.456,12531.75,12573.0
find,0,402640,1.651,12531.995,12562.0
find,1,105353687,0.812,1667.475,12615.0
find,1,105370037,0.023,1666.868,12593.0
find,1,105323320,0.043,1667.653,12552.0
find,1,105427254,0.033,1666.866,12553.0
insert,0,56621651,2.275,6435.663,12606.0
