Type of thread,Thread Id,Number of Operations,Number of Entries,Total Time,Worst Case Time
find,0,24251878,0,0.067,5573.457
find,0,24304922,0,0.069,5564.026
find,0,23440483,0,2.557,5398.841
find,1,24014395,0,0.101,5619.149
insert,0,25658225,25658225,0.049,944.77
insert,1,25458303,25458303,0.048,1035.196
insert,1,24511816,24511816,2.098,1232.353
new,1,25361916,25361916,3.892,1036.501
