Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,207933,0.39,6264.619,6299.0
find,0,204481,2.984,6265.177,6276.0
find,0,204968,3.01,6265.709,6291.0
insert,0,28344826,2.954,3229.878,6291.0
insert,1,28287578,0.183,3220.427,6303.0
insert,1,28319275,2.851,3218.636,6274.0
insert,1,28348027,0.348,3214.95,6310.0
insert,1,28346236,4.893,3226.24,6280.0
