Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,208380,0.461,6263.863,6277.0
find,0,204631,1.361,6265.125,6286.0
find,0,206902,0.426,6264.808,6283.0
find,1,52704318,0.031,833.426,6279.0
find,1,52721155,0.033,832.93,6298.0
find,1,52645274,0.018,833.341,6313.0
find,1,52692827,0.017,832.884,6276.0
insert,0,28319392,0.257,3221.461,6312.0
