Type of thread,Thread Id,Number of Operations,Number of Entries,Total Time,Worst Case Time
find,0,15440427,0,1.827,3622.513
find,0,24006364,0,0.072,5612.333
find,1,24254485,0,2.341,5568.606
find,1,24252413,0,3.156,5566.035
find,1,24273059,0,3.022,5562.579
insert,0,25374858,25374858,1.726,1037.407
insert,1,22541154,22541154,1.046,828.927
new,0,23917069,0,0.069,5600.779
