Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,203289,3.07,6265.988,6287.0
find,1,203307,3.041,6266.055,6293.0
find,1,203623,1.58,6265.814,6288.0
insert,0,28364284,0.065,3222.384,6274.0
insert,0,28389654,5.086,3229.528,6288.0
insert,0,28374710,0.045,3221.351,6298.0
insert,1,28360323,1.592,3214.706,6303.0
insert,1,28356930,0.036,3215.203,6293.0
