Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,205085,0.462,6264.75,6295.0
find,0,209226,0.97,6264.778,6285.0
find,0,207203,2.941,6264.532,6308.0
find,1,205680,1.635,6265.888,6239.0
find,1,206613,2.769,6265.656,6276.0
find,1,205045,0.42,6266.463,6299.0
insert,0,28095939,0.311,3209.786,6312.0
insert,1,28073175,0.039,3202.953,6310.0
