Type of thread,Thread Id,Number of Operations,Number of Entries,Total Time,Worst Case Time
find,1,24277710,0,0.079,5565.311
find,1,24259788,0,4.359,5569.755
find,1,24269008,0,8.518,5576.75
insert,0,25481607,25481607,0.089,1009.836
insert,0,25480829,25480829,2.611,1015.351
insert,0,25404062,25404062,0.131,1011.275
insert,1,19964478,19964478,2.871,738.311
new,0,20536684,0,1.054,4787.033
