Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,203666,4.671,6266.265,6271.0
find,1,202302,0.469,6264.866,6289.0
find,1,212961,2.998,6264.446,6270.0
find,1,204999,3.32,6265.688,6302.0
insert,0,28328955,2.688,3219.42,6313.0
insert,0,28351223,2.854,3222.297,6275.0
insert,0,28322910,0.334,3217.193,6313.0
insert,1,28331025,1.346,3212.931,6292.0
