Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,52680691,0.016,832.834,6315.0
find,0,52626651,0.047,832.514,6279.0
find,0,52667964,0.256,832.932,6305.0
find,0,52751030,0.026,833.634,6278.0
find,1,207195,1.028,6265.387,6302.0
find,1,205745,0.82,6264.438,6279.0
find,1,204695,1.446,6266.222,6283.0
insert,1,28056116,0.076,3241.154,6279.0
