Type of thread,Thread Id,Number of Operations,Number of Entries,Total Time,Worst Case Time
find,0,24129165,0,0.07,5613.195
find,0,24009524,0,0.068,5608.281
find,1,24240144,0,0.061,5546.852
find,1,24291664,0,0.118,5560.486
insert,0,25451253,25451253,3.373,1013.598
insert,0,25447921,25447921,0.112,1006.809
insert,1,25733883,25733883,3.511,947.329
new,1,24322563,0,4.483,5573.179
