Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,50672605,0.016,801.184,6286.0
find,0,52703709,0.019,833.582,6283.0
find,0,52658107,0.313,833.237,6309.0
find,0,52732944,0.194,832.629,6291.0
find,1,204316,0.379,6264.036,6282.0
find,1,207400,1.836,6265.185,6281.0
insert,1,28347718,2.847,3223.402,6312.0
insert,1,28346340,0.049,3222.473,6282.0
