Type of thread,Thread Id,Worst Case Bucket,Worst Case Time,Total Time,Number of Operations
0,1.884,9.701,0,28906
1,9.453,3783.632,128375255,128404243
2,0.983,8.963,0,28912
3,1.206,9.764,0,29318
4,2.925,11.777,0,28986
5,1.634,8.881,0,29244
6,0.273,6.201,0,29318
7,1.288,9.199,0,28920
