Type of thread,Thread Id,Worst Case Bucket,Worst Case Time,Total Time,Number of Operations
0,1.994,41.498,0,167716
1,5.428,4881.905,116328794,116496356
2,7.89,42.106,0,166834
3,3.406,38.273,0,168384
4,1.268,38.384,0,167560
5,1.952,33.427,0,167668
6,0.959,34.509,0,168394
7,2.72,40.315,0,168778
