Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,2417318,0.543,45076.867,17489
insert,0,2388570,0.043,152.533,17489
insert,0,3419506,0.379,209.041,17489
insert,0,2321694,0.025,151.26,17489
insert,1,3719157,0.334,219.885,17489
insert,1,3732437,0.081,226.818,17489
insert,1,4146723,0.411,245.981,17489
insert,1,3811447,0.097,229.482,17489
