Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time
find,0,241318,29.234,29.234
find,0,184619,22.078,22.078
find,0,183872,22.001,22.001
find,1,4394,8.215,8.215
find,1,20797018,49365.879,49365.879
find,1,9735747,21970.719,21970.719
find,1,6246778,11485.876,11485.876
insert,0,1467,0.022,0.022
