Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time
find,1,130680624,29716.896,29716.896
insert,0,10604144,146.26,146.26
insert,0,10292296,149.582,149.582
insert,0,10959508,158.356,158.356
insert,0,10728281,153.753,153.753
insert,1,14592315,208.043,208.043
insert,1,14720134,214.934,214.934
insert,1,14405525,207.4,207.4
