Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time
insert,0,27384412,2432.639,2432.639
insert,0,41855017,3697.392,3697.392
insert,0,21275108,1911.607,1911.607
insert,0,22555471,2012.901,2012.901
insert,1,40892788,3615.305,3615.305
insert,1,15607063,1392.831,1392.831
insert,1,15723866,1426.11,1426.11
insert,1,41795675,3700.55,3700.55
