Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,608658,0.224,8056.991,14012
find,0,1192197,0.695,16252.694,14012
find,0,543374,0.325,7792.377,14012
find,1,1151638,0.122,8534.672,14012
find,1,1120740,0.117,8404.516,14012
find,1,104955,0.113,923.784,14012
insert,0,109778,0.036,9.258,14012
insert,1,191369,0.084,14.424,14012
