Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,2931036,0.103,4198.552,14237
find,1,1775955,0.448,19575.072,14237
find,1,1422212,0.643,6419.119,14237
find,1,3549418,0.484,19555.904,14237
insert,0,21190,0.061,2.235,14237
insert,0,54958,0.034,4.395,14237
insert,0,58981,0.039,4.642,14237
insert,1,37376,0.047,3.174,14237
