Type of thread,Thread Id,Number of Operations,Number of Entries,Total Time,Worst Case Time
find,0,58358533,0,0.25,6538.377
insert,0,10124232,10124232,0.017,1235.471
insert,0,17932735,17932735,0.05,1997.033
insert,0,12329663,12329663,0.03,1396.775
insert,0,16445482,16445482,0.031,1792.623
insert,0,8976608,8976608,1.713,1273.88
insert,0,7963334,7963334,0.621,1179.955
