Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,1445494,6.537,13325.936,14109
find,0,988514,6.641,9077.101,14109
find,0,1910234,6.352,8134.646,14109
find,0,1288219,5.98,19295.604,14109
insert,1,219941,0.052,15.429,14109
insert,1,19626,0.034,3.35,14109
insert,1,304677,0.064,21.894,14109
insert,1,282461,0.034,19.388,14109
