Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,3841776,0.033,7539.121,14885
find,0,1873913,0.041,3213.209,14885
find,0,2431816,0.036,5076.526,14885
find,1,7527038,0.052,15910.198,14885
find,1,57176,0.008,33.181,14885
find,1,4212878,0.046,11057.526,14885
find,1,3142191,0.012,6285.484,14885
insert,0,4145,0.034,0.334,14885
