Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,200308,0.069,487.342,14044
find,1,3375818,0.471,30762.807,14044
find,1,15417,0.133,658.997,14044
find,1,2094719,0.235,14885.946,14044
find,1,1019536,0.305,3155.615,14044
insert,0,17128,0.036,1.724,14044
insert,0,25860,0.05,2.239,14044
insert,0,19805,0.059,1.823,14044
