Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,73440278,0.043,491.273,60246
find,0,23427525,0.029,163.697,60246
find,0,60380805,0.009,395.861,60246
find,0,22714762,0.002,158.702,60246
find,1,179769160,0.013,1191.148,60246
find,1,93263505,0.006,618.418,60246
find,1,171481,0.007,1.933,60246
find,1,111125136,0.006,733.55,60246
