Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,913877,0.46,10543.61,14003
find,0,3533488,0.267,39437.059,14003
insert,0,69494,0.033,4.03,14003
insert,0,70589,0.107,4.089,14003
insert,1,34128,0.015,2.008,14003
insert,1,47917,0.061,2.811,14003
insert,1,35339,0.036,2.202,14003
insert,1,34800,0.044,2.174,14003
