Type of thread,Thread Id,Number of Operations,Number of Entries,Total Time,Worst Case Time
find,0,8955836,0,37.251,12526.852
find,0,9668880,0,37.251,13719.425
find,0,9268885,0,37.251,12822.199
find,1,18511776,0,0.022,17821.35
find,1,285044,0,0.014,248.476
find,1,75999,0,0.026,87.963
find,2,7215890,0,0.028,1518.311
insert,0,15221,15221,0.001,2.894
insert,1,11028,11028,0.001,2.22
insert,2,10368,10368,0.007,2.121
insert,2,26023,26023,0.002,5.286
insert,2,11258,11258,21.288,23.618
