Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,208588,0.203,2408.821,14245
find,1,3435564,0.354,39818.699,14245
find,1,611983,0.282,7390.27,14245
insert,0,314802,0.032,24.242,14245
insert,0,327922,0.059,24.679,14245
insert,0,294294,0.05,22.195,14245
insert,1,460105,0.03,33.567,14245
insert,1,445860,0.07,32.833,14245
