Type of thread,Thread Id,Number of Operations,LHT Time,Lock Opportunity
find,0,11135,3543.282
find,0,10965,3544.772
find,0,11150,3545.279
find,1,10659,3544.759
find,1,10505,3545.927
find,1,10439,3546.827
find,2,22961,5318.208
find,2,23530,5317.94
find,2,22461,5316.846
find,3,25011,5317.448
find,3,24826,5316.203
find,3,24954,5317.697
find,4,10328,3545.567
find,4,10314,3545.691
find,4,10103,3546.283
find,5,11526,3546.769
find,5,11304,3545.517
find,5,11461,3545.881
find,6,25701,5317.762
find,6,25636,5317.273
find,6,25734,5317.627
find,7,21726,5315.272
find,7,23911,5316.41
find,7,23842,5318.278
find,8,10224,3545.422
find,8,10242,3545.77
find,8,10053,3546.758
find,9,9381,3544.569
find,9,9404,3544.616
find,9,9494,3546.534
insert,0,7298381,1465.775
insert,1,6921808,1430.359
insert,2,10195055,2110.074
insert,3,10468941,2067.273
insert,4,6593940,1300.391
insert,5,7160736,1422.109
insert,6,10620678,2110.227
insert,7,10175356,2355.566
insert,8,6760852,1231.725
insert,9,6428695,1569.322
