Type of thread,Thread Id,Number of Operations,LHT Time,Lock Opportunity
find,0,30498,5315.463
find,0,31318,5316.579
find,0,31435,5316.859
find,1,10939,5321.831
find,1,11186,5323.736
find,1,10850,5325.709
find,2,10276,5323.603
find,2,10200,5316.15
find,2,10573,5324.131
find,3,12198,5320.612
find,3,12180,5321.477
find,3,12013,5327.53
find,4,30130,5317.153
find,4,29996,5316.379
find,4,30217,5318.089
insert,0,8851487,2202.709
insert,1,9104512,2174.798
insert,2,9228838,2255.301
insert,3,9872900,1846.505
insert,4,8200289,2061.098
insert,5,8782604,2242.237
insert,5,8955856,2223.538
insert,5,10352021,1800.558
insert,5,9086295,2209.939
insert,6,9005743,2229.712
insert,6,8998259,2175.103
insert,6,9049404,2213.524
insert,6,8905030,2197.213
insert,7,8822993,2172.186
insert,7,8723701,2168.571
insert,7,10138525,2102.255
insert,7,9820032,2277.369
