Type of thread,Thread Id,Number of Operations,LHT Time,Lock Opportunity
find,0,3062,668.691
find,0,3033,691.915
find,0,2976,656.657
insert,0,3531,1.854
insert,1,2743,1.568
insert,1,3366,1.779
insert,1,4251,1.968
insert,1,2864,1.793
insert,2,3106,1.735
insert,2,3679,1.473
insert,2,3462,2.04
insert,2,2846,2.912
insert,3,3297,1.915
insert,3,3565,1.968
insert,3,3189,1.515
insert,3,3262,1.983
insert,4,2804,1.517
insert,4,3401,2.12
insert,4,3573,1.666
insert,4,3160,2.143
insert,5,2781,1.862
insert,5,3426,2.095
insert,5,3523,2.037
insert,5,3203,2.394
insert,6,3872,1.889
insert,6,3192,1.876
insert,6,3132,1.905
insert,6,3353,1.532
insert,7,3349,1.871
insert,7,3725,1.717
insert,7,3768,2.416
insert,7,3220,2.539
insert,8,3050,1.787
insert,8,3112,2.021
insert,8,3893,2.339
insert,8,3178,1.822
insert,9,3136,1.812
insert,9,2819,2.07
insert,9,2373,1.52
insert,9,4127,2.708
