Type of thread,Thread Id,Number of Operations,LHT Time,Lock Opportunity
find,0,4295,658.735
find,0,4259,654.847
find,0,4505,704.494
find,1,4227,2823.977
find,1,4280,2793.952
find,1,4307,2800.439
find,2,4189,655.448
find,2,4196,683.732
find,2,4302,701.419
find,3,4362,2427.923
find,3,4258,2429.829
find,3,4579,2482.746
find,4,4240,557.278
find,4,4144,528.721
find,4,4188,535.261
find,5,4179,2964.536
find,5,4286,3062.765
find,5,4356,3028.135
find,6,4313,740.827
find,6,4388,780.961
find,6,4378,779.957
insert,0,38244,9.412
insert,1,270607,57.417
insert,2,25599,6.475
insert,3,291716,57.129
insert,4,41104,8.704
insert,5,255936,55.245
insert,6,21711,6.122
insert,7,321558,60.152
insert,7,296950,62.257
insert,7,262053,56.204
insert,7,294220,60.609
