Type of thread,Thread Id,Number of Operations,LHT Time,Lock Opportunity
find,0,3589,534.86
find,0,3283,488.434
find,0,3118,472.124
find,1,2838,445.957
find,1,2794,467.696
find,1,4079,565.103
find,2,3322,675.891
find,2,3799,660.494
find,2,3844,649.06
find,3,4146,690.316
find,3,3187,505.437
find,3,3925,577.296
insert,0,3635,1.994
insert,1,3929,1.891
insert,2,3906,1.849
insert,3,3507,1.827
insert,4,2485,1.541
insert,4,3138,1.937
insert,4,2977,1.462
insert,4,3358,1.492
insert,5,3495,1.943
insert,5,2980,1.923
insert,5,2887,1.731
insert,5,3570,2.146
insert,6,3319,2.1
insert,6,3368,2.362
insert,6,2975,1.995
insert,6,3314,2.503
insert,7,3803,3.574
insert,7,3643,2.018
insert,7,3522,2.304
insert,7,3674,1.633
insert,8,2900,1.746
insert,8,2921,1.639
insert,8,3427,1.674
insert,8,3164,1.853
insert,9,3469,2.186
insert,9,2631,1.285
insert,9,3637,1.811
insert,9,2860,1.578
