Type of thread,Thread Id,Number of Operations,LHT Time,Lock Opportunity
find,0,10240,3546.13
find,0,10472,3544.199
find,0,10329,3546.516
find,1,4571,3546.929
find,1,4552,3548.529
find,1,4580,3548.784
find,2,23004,5316.184
find,2,23150,5315.915
find,2,23975,5317.634
find,3,24579,5319.017
find,3,24375,5318.118
find,3,24454,5318.506
find,4,11001,3546.077
find,4,11041,3546.302
find,4,11059,3547.149
find,5,4780,3548.059
find,5,4642,3552.312
find,5,4736,3548.471
find,6,25629,5316.634
find,6,25512,5317.019
find,6,26113,5318.249
find,7,24744,5316.785
find,7,22396,5315.343
find,7,24355,5316.723
find,8,10758,3545.842
find,8,10982,3544.173
find,8,10945,3544.211
insert,0,6335680,1476.936
insert,1,7033786,1433.241
insert,2,9680097,1996.315
insert,3,9614486,2178.849
insert,4,6400218,1287.6
insert,5,7123460,1430.404
insert,6,10020916,2017.037
insert,7,9889179,2035.442
insert,8,6476342,1165.817
insert,9,6850113,1510.253
insert,9,6647574,1564.33
insert,9,7197184,1390.154
insert,9,7141949,1423.62
