Type of thread,Thread Id,Number of Operations,LHT Time,Lock Opportunity
find,0,5115,3547.073
find,0,5107,3548.311
find,0,5106,3548.667
find,1,2538,3552.429
find,1,2570,3554.0
find,1,2524,3552.46
find,2,7271,5320.15
find,2,7368,5325.017
find,2,7214,5322.042
find,3,8337,5321.805
find,3,8412,5321.646
find,3,8387,5322.314
find,4,4712,3548.097
find,4,4836,3547.231
find,4,4836,3549.849
insert,0,5205150,1336.11
insert,1,5204480,1380.484
insert,2,7422776,2141.737
insert,3,8399634,1962.588
insert,4,4857322,1260.049
insert,5,5296506,1512.737
insert,5,5237877,1509.809
insert,5,5258792,1519.456
insert,5,5878642,1283.523
insert,6,7750125,2063.202
insert,6,8050966,2083.526
insert,6,8056533,2070.097
insert,6,7964473,2044.46
insert,7,8939726,1845.356
insert,7,7927912,2156.836
insert,7,7821936,2237.505
insert,7,8202123,2019.781
insert,8,4494341,1397.735
insert,8,4821715,1278.97
insert,8,4463415,1473.98
insert,8,4441767,1446.471
insert,9,5098352,1604.311
insert,9,5140287,1599.247
insert,9,5596953,1376.437
insert,9,5692467,1340.938
