Type of thread,Thread Id,Number of Operations,LHT Time,Lock Opportunity
find,0,4828,3546.261
find,0,4733,3547.406
find,0,4593,3548.538
find,1,4221,3550.758
find,1,4060,3546.954
find,1,4138,3550.65
find,2,22882,5315.893
find,2,22710,5310.386
find,2,22953,5315.771
find,3,25800,5317.904
find,3,25624,5319.339
find,3,25289,5317.867
find,4,4799,3549.745
find,4,4763,3550.433
find,4,4666,3542.575
find,5,4455,3546.95
find,5,4620,3550.364
find,5,4414,3544.609
find,6,25110,5318.178
find,6,25036,5317.626
find,6,24771,5318.448
find,7,20430,5315.271
find,7,22434,5317.288
find,7,22591,5317.723
insert,0,6498072,1313.266
insert,1,6026589,1283.521
insert,2,8273594,1999.703
insert,3,9265480,2110.507
insert,4,6287278,1364.794
insert,5,6195422,1432.108
insert,6,8518824,1984.847
insert,7,8375496,2045.243
insert,8,6051204,1541.257
insert,8,6150032,1532.497
insert,8,6704249,1193.748
insert,8,6174386,1446.657
insert,9,6437853,1499.064
insert,9,6564213,1430.291
insert,9,6932111,1326.658
insert,9,6306876,1513.042
