Type of thread,Thread Id,Number of Operations,LHT Time,Lock Opportunity
find,0,11293,5319.733
find,0,10921,5319.997
find,0,11293,5324.142
insert,0,6815957,1876.258
insert,1,6965059,1959.187
insert,1,7115660,1671.978
insert,1,2867810,3961.291
insert,1,5451403,2995.424
insert,2,6428576,2094.41
insert,2,6681227,1423.994
insert,2,4778385,2900.331
insert,2,4903751,3035.887
insert,3,7671947,1515.813
insert,3,8000819,1508.212
insert,3,4333955,3256.905
insert,3,7405029,1921.109
insert,4,6208475,2142.784
insert,4,6037377,1969.348
insert,4,7064076,1698.362
insert,4,7356848,1619.228
insert,5,7478324,1518.896
insert,5,8586091,1510.614
insert,5,4746968,2822.322
insert,5,4068287,3252.841
insert,6,7735720,1447.969
insert,6,5523346,2918.057
insert,6,7733537,1888.318
insert,6,7127968,2072.889
insert,7,7990206,1827.101
insert,7,4249348,3234.524
insert,7,5847183,2687.953
insert,7,4000546,3385.124
