Type of thread,Thread Id,Number of Operations,LHT Time,Lock Opportunity
find,0,3491,29.308
find,0,3759,35.985
find,0,3306,27.78
find,1,3204,37.212
find,1,3360,31.762
find,1,2850,34.32
find,2,2747,29.721
find,2,3405,35.322
find,2,3593,37.691
find,3,2954,27.072
find,3,3679,33.137
find,3,2949,30.475
find,4,3263,28.807
find,4,3468,29.898
find,4,3178,27.258
find,5,2876,22.191
find,5,3584,28.907
find,5,3151,24.088
find,6,2798,30.514
find,6,3326,31.884
find,6,2932,30.653
find,7,3511,34.7
find,7,3300,29.169
find,7,2902,24.91
insert,0,2983,1.365
insert,1,3176,1.876
insert,2,3387,1.823
insert,3,3373,1.449
insert,4,3229,1.774
insert,5,2727,2.177
insert,6,3498,1.916
insert,7,3233,1.989
insert,8,3133,1.833
insert,8,3052,1.587
insert,8,2887,1.181
insert,8,2956,1.888
insert,9,3043,1.666
insert,9,3227,1.752
insert,9,2853,1.173
insert,9,3559,1.483
