Type of thread,Thread Id,Number of Operations,LHT Time,Lock Opportunity
find,0,2387,35.505
find,0,3097,40.179
find,0,3716,43.052
find,1,2666,23.874
find,1,3119,26.596
find,1,3307,28.95
find,2,2142,24.251
find,2,4065,43.264
find,2,3060,40.374
insert,0,3874,2.005
insert,1,3175,1.53
insert,2,3420,1.509
insert,3,2402,1.269
insert,3,2815,1.392
insert,3,4212,1.747
insert,3,3933,2.268
insert,4,3412,1.818
insert,4,2959,2.35
insert,4,3220,2.022
insert,4,2912,1.605
insert,5,3358,1.931
insert,5,3252,1.782
insert,5,2356,1.766
insert,5,3295,1.801
insert,6,3507,1.819
insert,6,3296,1.533
insert,6,3228,1.774
insert,6,4040,2.122
insert,7,4127,2.606
insert,7,4013,1.967
insert,7,2453,2.558
insert,7,4063,2.456
insert,8,3763,1.764
insert,8,4168,1.984
insert,8,3693,1.901
insert,8,3474,2.154
insert,9,3237,1.496
insert,9,3925,2.082
insert,9,2413,1.482
insert,9,3088,1.416
