Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,149123,3.858,6268.289,6338.0
find,1,55971,1.48,6275.561,6196.0
find,1,51267,1.733,6275.348,6191.0
find,1,51336,1.522,6275.817,6194.0
insert,0,28483488,2.882,3248.048,6349.0
insert,0,28490660,2.879,3247.867,6346.0
insert,0,28518014,0.058,3244.679,6360.0
insert,1,28529020,2.803,3244.385,6337.0
