Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,65532,1.135,6273.157,6243.0
find,0,70465,1.062,6273.11,6234.0
find,0,72773,3.267,6273.848,6229.0
find,1,165072,1.799,6268.482,6320.0
find,1,186638,2.988,6267.484,6305.0
insert,0,28463339,0.328,3235.654,6334.0
insert,1,28506760,2.789,3235.639,6319.0
insert,1,28466686,2.899,3238.115,6328.0
