Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,11747784,5.39,8817.094,5371.0
insert,0,26442243,5.374,5589.502,5373.0
insert,0,26456037,1.73,5583.382,5374.0
insert,0,26431560,0.111,5587.078,5373.0
insert,1,26443390,0.082,5582.638,5371.0
insert,1,26475391,6.972,5587.035,5372.0
insert,1,26462719,2.55,5580.732,5371.0
insert,1,26450897,5.364,5595.432,5371.0
