Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,1187,309.489,11070.063,183.0
find,0,349,292.817,11081.786,184.0
find,0,293,320.167,11129.486,189.0
find,0,309,328.219,11158.115,183.0
find,1,209185,3.995,10691.929,5391.0
find,1,207049,5.077,10695.264,5384.0
find,1,205235,6.764,10695.989,5393.0
insert,1,29055739,5.086,769.516,5395.0
