Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,14555405,7934.699,7934.699,5396.0
find,1,26390820,5617.608,5617.608,5396.0
insert,0,26577063,770.69,770.69,5397.0
insert,0,26568629,770.572,770.572,5397.0
insert,0,26590590,770.966,770.966,5397.0
insert,1,26603010,771.654,771.654,5396.0
insert,1,26609195,770.938,770.938,5396.0
insert,1,26591238,771.838,771.838,5397.0
