Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,92330,1.294,10768.159,5229.0
find,0,96144,1.404,10768.27,5218.0
find,0,93227,1.362,10769.97,5232.0
find,1,96370,1.405,10767.404,5210.0
find,1,96474,1.275,10768.706,5216.0
find,1,98660,1.389,10769.099,5217.0
insert,0,26310910,0.573,763.288,5353.0
insert,1,26362042,0.054,763.649,5352.0
