Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,200392,8.309,10671.054,5401.0
find,0,203560,0.911,10673.832,5403.0
find,1,141,539.683,11284.879,103.0
find,1,140,536.914,11156.185,107.0
find,1,143,574.039,11424.719,101.0
find,1,151,635.894,11544.244,105.0
insert,0,29175043,3.923,775.892,5408.0
insert,0,28493094,0.085,772.017,5408.0
