Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,1,38358,3.709,6275.119,6128.0
find,1,38384,2.967,6275.441,6157.0
find,1,37430,1.839,6276.139,6143.0
insert,0,28531071,4.275,3248.983,6390.0
insert,0,28582140,0.292,3243.691,6386.0
insert,0,28545676,2.9,3248.024,6386.0
insert,0,28529322,2.909,3252.532,6364.0
insert,1,28590999,2.842,3244.255,6359.0
