Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,1,24583780,7.682,5924.033,5374.0
find,1,7411492,5.573,9570.487,5379.0
insert,0,26539635,0.618,5581.333,5380.0
insert,0,26568063,0.545,5582.036,5380.0
insert,0,26588851,0.073,5577.369,5379.0
insert,0,26560671,0.114,5581.46,5379.0
insert,1,26574754,5.266,5583.66,5379.0
insert,1,26556159,5.415,5582.097,5379.0
