Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,1,96032,4.064,6271.675,6254.0
insert,0,28556290,2.924,3249.548,6289.0
insert,0,28556368,2.949,3249.95,6293.0
insert,0,28630707,2.944,3249.453,6300.0
insert,0,28542029,2.853,3255.004,6294.0
insert,1,28608755,0.175,3242.979,6292.0
insert,1,28603516,2.926,3250.133,6294.0
insert,1,28598076,0.038,3244.057,6294.0
