Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,97347,2.951,6272.503,6276.0
find,0,108426,3.006,6270.607,6282.0
find,1,119644,1.913,6269.972,6272.0
find,1,114726,4.213,6271.247,6273.0
insert,0,28514427,0.334,3243.763,6298.0
insert,0,28529573,1.2,3242.296,6304.0
insert,1,28526738,2.885,3241.0,6306.0
insert,1,28567548,2.643,3240.607,6299.0
