Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,19806088,7.34,6906.514,5389.0
find,1,22747425,5.407,6330.882,5394.0
find,1,26418537,0.22,5599.626,5397.0
find,1,26497162,0.17,5590.308,5397.0
insert,0,26657406,0.2,5600.424,5398.0
insert,0,26637439,2.475,5603.293,5400.0
insert,0,26640127,5.363,5607.446,5399.0
insert,1,26668799,0.076,5595.738,5397.0
