Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,1,26454935,5.338,5604.234,5396.0
find,1,26439212,0.55,5595.25,5396.0
find,1,26472059,0.19,5596.583,5396.0
insert,0,26637034,5.317,5605.484,5398.0
insert,0,26468117,0.315,5578.622,5396.0
insert,0,26620542,0.128,5602.473,5398.0
insert,0,26604341,5.285,5613.333,5398.0
insert,1,26659711,5.282,5603.191,5396.0
