Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,95041,1.421,10766.733,5231.0
find,0,93978,1.56,10768.956,5231.0
find,1,93263,2.247,10769.235,5226.0
find,1,93794,2.626,10767.095,5231.0
insert,0,26455294,0.596,767.792,5384.0
insert,0,26466558,0.108,767.268,5384.0
insert,1,26487933,0.067,769.084,5383.0
insert,1,26506622,0.068,768.193,5384.0
