Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,1,82,877.506,11486.158,62.0
find,1,85,1024.794,11467.836,59.0
find,1,80,1077.024,11848.814,58.0
find,1,81,891.63,11500.021,61.0
insert,0,28302875,0.587,772.279,5402.0
insert,0,28993363,0.042,770.792,5402.0
insert,0,29027807,0.052,768.597,5403.0
insert,0,27854776,0.099,769.615,5403.0
