Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,200871,0.912,10613.729,5374.0
find,1,92,798.179,11356.529,75.0
find,1,99,758.659,11360.251,74.0
find,1,94,904.855,11403.047,73.0
find,1,100,795.729,11883.794,79.0
insert,0,28695530,0.6,766.815,5380.0
insert,0,28256020,0.036,767.005,5380.0
insert,0,28143945,0.091,765.786,5380.0
