Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,105,516.57,6769.662,373.0
find,0,94,454.64,6792.573,634.0
find,0,92,533.349,6937.05,1863.0
find,0,92,617.521,7225.4,2749.0
find,1,213066,1.793,6071.082,11758.0
insert,1,29946500,2.625,3107.678,12089.0
insert,1,30494841,2.968,3108.644,13217.0
insert,1,29900452,0.042,3100.786,11717.0
